Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,248.059998,250.279999,246.940002,249.119995,241.010681,3123200
2019-01-02,245.000000,246.350006,241.470001,243.490005,235.563980,4063600
2019-01-03,243.479996,243.479996,236.130005,236.850006,229.140106,4623200
2019-01-04,239.800003,243.460007,238.800003,239.619995,231.819946,5367600
2019-01-07,240.399994,241.979996,238.229996,240.080002,232.264969,4133000
2019-01-08,242.330002,244.789993,239.710007,243.289993,235.370438,3618600
2019-01-09,244.759995,246.630005,242.059998,243.639999,235.709076,3425400
2019-01-10,242.080002,245.139999,241.410004,244.869995,236.899048,3374100
2019-01-11,243.449997,247.759995,243.270004,247.669998,239.607895,3967100
2019-01-14,246.589996,249.919998,246.110001,248.059998,239.985199,4955500
2019-01-15,250.000000,256.920013,247.000000,256.869995,248.508377,5325600
2019-01-16,258.730011,262.190002,258.170013,261.459991,252.948975,6069400
2019-01-17,260.989990,261.739990,257.890015,259.769989,251.313995,3583600
2019-01-18,262.600006,266.260010,260.420013,265.500000,256.857513,4844800
2019-01-22,264.059998,267.500000,263.739990,265.690002,257.041290,4052700
2019-01-23,267.750000,269.470001,263.670013,267.019989,258.327972,2971100
2019-01-24,266.799988,268.160004,264.260010,266.130005,257.466980,2927300
2019-01-25,268.799988,270.410004,265.700012,268.049988,259.324463,2809100
2019-01-28,266.899994,266.929993,264.609985,266.769989,258.086182,2837300
2019-01-29,266.000000,268.450012,265.440002,267.339996,258.637573,2173000
2019-01-30,269.690002,272.440002,267.190002,270.369995,261.568970,3659000
2019-01-31,270.480011,271.739990,268.989990,270.200012,261.404510,4055100
2019-02-01,268.470001,269.390015,266.029999,268.720001,259.972687,3946800
2019-02-04,268.309998,268.690002,264.269989,268.209991,259.479279,3398900
2019-02-05,270.119995,272.089996,265.839996,266.309998,257.641113,3597000
2019-02-06,265.140015,269.929993,264.980011,269.500000,260.727264,2570000
2019-02-07,268.640015,270.579987,267.260010,269.000000,260.243530,2458200
2019-02-08,267.500000,268.700012,260.320007,261.899994,253.374664,4547000
2019-02-11,261.170013,261.179993,256.339996,257.140015,248.769653,4856200
2019-02-12,259.220001,264.000000,256.920013,263.500000,254.922562,4327900
2019-02-13,263.519989,266.290009,263.149994,263.799988,255.212799,3066400
2019-02-14,263.239990,267.070007,262.709991,265.329987,256.692993,3015300
2019-02-15,267.790009,271.130005,266.619995,271.130005,262.304230,3673700
2019-02-19,271.170013,272.489990,269.279999,270.410004,261.607666,2486700
2019-02-20,269.209991,270.589996,268.179993,269.510010,260.736969,2802800
2019-02-21,269.470001,269.940002,265.100006,266.399994,257.728210,2554300
2019-02-22,266.500000,268.390015,265.950012,267.109985,258.415070,3191100
2019-02-25,267.579987,268.170013,264.380005,264.600006,255.986771,3679100
2019-02-26,264.660004,265.429993,262.799988,262.980011,254.419525,3212900
2019-02-27,261.609985,261.609985,248.940002,250.080002,241.939423,8952900
2019-02-28,249.699997,251.949997,239.149994,242.220001,234.335312,11034300
2019-03-01,243.559998,248.000000,243.559998,246.149994,238.137360,6921300
2019-03-04,248.119995,248.449997,234.509995,236.020004,228.337112,8646300
2019-03-05,236.529999,243.199997,234.940002,241.429993,233.570984,6924500
2019-03-06,241.740005,241.740005,237.029999,239.070007,231.287827,4878700
2019-03-07,240.300003,241.179993,235.550003,236.699997,228.994949,5033500
2019-03-08,235.149994,239.410004,234.639999,237.289993,230.441956,4921700
2019-03-11,239.210007,244.020004,236.419998,243.149994,236.132858,4539600
2019-03-12,244.949997,247.479996,243.740005,245.880005,238.784073,4235800
2019-03-13,247.960007,252.759995,247.080002,252.250000,244.970261,4881600
